Amos,"16 And so then, hear the word of Yahweh! You are saying, ‘You must not prophesy against Israel and you must not preach against the house of Isaac!’ 17 Therefore, thus says Yahweh, ‘Your wife will become a prostitute in the city and your sons and your daughters will fall by the sword and your land will be divided with a line, and you will die in an unclean land and Israel will surely go into exile from this land.’ ” 1 My Lord Yahweh showed me this, and there was a basket of summer fruit. 2 And he said, “What do you see, Amos?” And I said, “A basket of summer fruit.” And Yahweh said to me, “The end has come upon my people Israel. I will not pass by them again!” 3 “And the songs of the temple shall become wailings in that day,” declares my Lord Yahweh. “The corpses are numerous; he throws them in every place. Be quiet!” 4 Hear this, those who trample on the poor and who annihilate the afflicted of the land, 5 saying, “When will the new moon be over, so that we can sell grain? And the Sabbath, so that we can open the grain bins, that we can make the ephah small and make the shekel large, and can practice deceit with a set of scales of deceit? 6 That we can buy the powerless with silver and the poor for the sake of a pair of sandals, and we can sell the waste of the grain?” ",Amos 7:16-8:6,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/amos-71686-100469/direct-download/tbd20100423.mp3
Amos,"7 Yahweh has sworn by the pride of Jacob, “Surely I will never forget any of their deeds! 8 On account of this, will not the land tremble and will not every living thing in it mourn? And all of it will rise like the Nile and it will be tossed about and subside like the Nile of Egypt. 9 And then in that day,” declares my Lord Yahweh, “I will make the sun go down at noon and I will darken the land on a day of light. 10 And I will turn your feasts into mourning and all of your songs into lament, and I will put sackcloth on all loins and baldness on every head. And I will make it like the mourning for an only child, and its end like a bitter day. 11 Look, the days are coming,” declares my Lord Yahweh, “when I will send a famine in the land, not a famine for bread and not a thirst for water, but of hearing the words of Yahweh! 12 And they will wander from sea to sea and from the north and to the east. They will roam about to seek the word of Yahweh, but they will not find it! 13 In that day the beautiful young women and the young men will faint because of thirst. 14 These are those who swear by the guilt of Samaria and say, ‘By the life of your gods, O Dan,’ and ‘By the life of the way of Beersheba,’ they will fall and they will not rise again.” 1 I saw my Lord standing by the altar and he said, “Strike the capitals so that the thresholds will shake, and shatter them on the head of all of them, and I will kill the rest of them with the sword. A fugitive belonging to them will not run away, and a survivor belonging to them will not escape. ",Amos 8:7-9:1,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/amos-8791-100470/direct-download/tbd20100426.mp3
Amos,"2 If they dig into Sheol, from there my hand will take them, and even if they climb up to heaven, from there I will bring them down. 3 And even if they hide themselves on the top of Carmel, from there I will search and will take them, and even if they hide from before my eyes at the bottom of the sea, from there I will command the sea serpent and it will bite them. 4 And even if they go into captivity before their enemies, from there I will command the sword and it will kill them, and I will fix my eyes on them for harm and not for good.” 5 And thus will do the Lord Yahweh of hosts, who touches the earth and it melts, and all of those living in it mourn, and all of it rises like the Nile and it sinks down like the Nile of Egypt, 6 who builds his upper chambers in the heavens and lays the foundation of his vault on the earth, who calls for the waters of the sea and pours them on the surface of the earth—Yahweh is his name. 7 “Are you not like the Cushites to me, O people of Israel?” declares Yahweh. “Did I not bring up Israel from the land of Egypt and the Philistines from Caphtor and the Arameans from Kir? 8 Look, the eyes of my Lord Yahweh are on the kingdom of sin, and I will destroy it from the surface of the earth. However, I will not utterly destroy the house of Jacob,” declares Yahweh. 9 “Yes, look, I am going to command and I will shake the house of Israel among all the nations like one who shakes with a sieve, but not a pebble will fall to the ground. 10 All the sinners of my people will die by the sword, who say, ‘Evil will not overtake or confront us.’ 11 On that day I will raise up the booth of David that is fallen, and I will repair its breaches and will raise up its ruins and will build it like the days of old. 12 Thus they may take possession of the remnant of Edom and all the nations who are called by my name,” declares Yahweh, who does this. 13 “Look, days are coming,” declares Yahweh, “when the one who plows will overtake the one who reaps, the one who treads grapes will catch up with the one who sows the seed. And the mountains will drip sweet wine and all of the hills will flow with it. 14 And I will restore the fortunes of my people Israel, and they will rebuild the desolated cities and will inhabit them. And they will plant vineyards and will drink their wine, and they will make gardens and will eat their fruit. 15 And I will plant them on their land and they will not be uprooted again from their land that I have given to them,” says Yahweh your God. ",Amos 9:2-15,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/amos-92-15-102105/direct-download/tbd20100427.mp3
1 Peter,"1 Peter, an apostle of Jesus Christ, to the chosen who are residing temporarily in the dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, ",1 Peter Intro-1:1,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-intro11-98268/direct-download/tbd20100316.mp3
1 Peter,"2 according to the foreknowledge of God the Father, by the sanctification of the Spirit, for obedience and for sprinkling with the blood of Jesus Christ. May grace and peace be multiplied to you. ",1 Peter 1:2,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-12-98269/direct-download/tbd20100317.mp3
1 Peter,"3 Blessed be the God and Father of our Lord Jesus Christ, who according to his great mercy has caused us to be born again to a living hope through the resurrection of Jesus Christ from the dead, 4 into an inheritance imperishable and undefiled and unfading, reserved in heaven for you 5 who are being protected by the power of God through faith for a salvation ready to be revealed in the last time, 6 in which you rejoice greatly, although now for a short time, if necessary, you are distressed by various trials, ",1 Peter 1:3-6,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-13-6-98270/direct-download/tbd20100318.mp3
1 Peter,"6 in which you rejoice greatly, although now for a short time, if necessary, you are distressed by various trials, 7 so that the genuineness of your faith, more valuable than gold that is passing away, but is tested by fire, may be found to result in praise and glory and honor at the revelation of Jesus Christ, 8 whom, although you have not seen, you love; in whom now you believe, although you do not see him, and you rejoice greatly with joy inexpressible and full of glory, 9 obtaining the goal of your faith, the salvation of your souls. 10 Concerning this salvation, the prophets who prophesied about the grace meant for you sought and made careful inquiry, 11 investigating for what person or which time the Spirit of Christ in them was indicating when he testified beforehand to the sufferings with reference to Christ and the glories after these things, ",1 Peter 1:6-11,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-16-11-98271/direct-download/tbd20100319.mp3
1 Peter,"10 Concerning this salvation, the prophets who prophesied about the grace meant for you sought and made careful inquiry, 11 investigating for what person or which time the Spirit of Christ in them was indicating when he testified beforehand to the sufferings with reference to Christ and the glories after these things, 12 to whom it was revealed that they were serving not themselves but you with reference to the same things which now have been announced to you through those who proclaimed the gospel to you by the Holy Spirit sent from heaven, things into which angels desire to look. 13 Therefore, when you have prepared your minds for action by being self-controlled, put your hope completely in the grace that will be brought to you at the revelation of Jesus Christ. 14 As obedient children, do not be conformed to the former desires you used to conform to in your ignorance, 15 but as the one who called you is holy, you yourselves be holy in all your conduct, 16 for it is written, “You will be holy, because I am holy.” ",1 Peter 1:10-16,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-110-16-98272/direct-download/tbd20100322.mp3
1 Peter,"17 And if you call on him as Father who judges impartially according to each one’s work, conduct yourselves with fear during the time of your temporary residence, 18 because you know that you were redeemed from your futile way of life inherited from your ancestors not with perishable things like silver or gold, 19 but with the precious blood of Christ, like that of an unblemished and spotless lamb 20 who was foreknown before the foundation of the world, but has been revealed in these last times for you 21 who through him are believing in God, who raised him from the dead and gave him glory, so that your faith and hope are in God. 22 Having purified your souls by your obedience to the truth for sincere brotherly love, love one another fervently from the heart, 23 because you have been born again, not from perishable seed but imperishable, through the living and enduring word of God. 24 For “all flesh is like grass, and all its glory like the flower of the grass. The grass withers and the flower falls off, 25 but the word of the Lord endures forever.” And this is the word that has been proclaimed to you. ",1 Peter 1:17-25,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-117-25-98273/direct-download/tbd20100323.mp3
1 Peter,"1 Therefore, ridding yourselves of all malice and all deceit and hypocrisy and envy and all slander, 2 like newborn infants long for the unadulterated spiritual milk, so that by it you may grow up to salvation, 3 if you have tasted that the Lord is kind, 4 to whom you are drawing near, a living stone rejected by men but chosen and precious in the sight of God. 5 And you yourselves, as living stones, are being built up as a spiritual house for a holy priesthood, to offer up spiritual sacrifices acceptable to God through Jesus Christ. ",1 Peter 2:1-5,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-21-5-98274/direct-download/tbd20100324.mp3
1 Peter,"5 And you yourselves, as living stones, are being built up as a spiritual house for a holy priesthood, to offer up spiritual sacrifices acceptable to God through Jesus Christ. 6 For it stands in scripture, “Behold, I am laying in Zion a stone, a chosen and precious cornerstone, and the one who believes in him will never be put to shame.” 7 Therefore the honor is for you who believe, but for those who refuse to believe, “The stone that the builders rejected, this one has become the cornerstone,” 8 and “A stone of stumbling and a rock of offense,” who stumble because they disobey the word to which also they were consigned. 9 But you are a chosen race, a royal priesthood, a holy nation, a people for God’s possession, so that you may proclaim the virtues of the one who called you out of darkness into his marvelous light, 10 who once were not a people, but now are the people of God, the ones who were not shown mercy, but now are shown mercy. 11 Dear friends, I urge you as foreigners and temporary residents to abstain from fleshly desires which wage war against your soul, 12 maintaining your good conduct among the Gentiles, so that in the things in which they slander you as evildoers, by seeing your good deeds they may glorify God on the day of visitation. ",1 Peter 2:5-12,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-25-12-98275/direct-download/tbd20100325.mp3
1 Peter,"11 Dear friends, I urge you as foreigners and temporary residents to abstain from fleshly desires which wage war against your soul, 12 maintaining your good conduct among the Gentiles, so that in the things in which they slander you as evildoers, by seeing your good deeds they may glorify God on the day of visitation. 13 Subject yourselves to every human authority for the sake of the Lord, whether to a king as having supreme authority, 14 or to governors as those sent out by him for the punishment of those who do evil and the praise of those who do good. 15 For the will of God is as follows: by doing good to silence the ignorance of foolish people. 16 Live as free persons, and not using your freedom as a covering for evil, but as slaves of God. 17 Honor all people, love the community of believers, fear God, honor the king. 18 Domestic slaves, be subject to your masters with all respect, not only to those who are good and gentle, but also to those who are unjust. 19 For this finds favor, if because of consciousness of God someone endures sorrows while suffering unjustly. 20 For what credit is it if, when you sin and are beaten for it, you endure? But if you endure when you do good and suffer for it, this finds favor with God. 21 For to this you were called, because Christ also suffered for you, leaving you an example, so that you should follow in his footsteps, 22 who did not commit sin, nor was deceit found in his mouth, 23 who when he was reviled, did not revile in return; when suffering, he did not threaten, but entrusted himself to the one who judges justly, 24 who himself bore our sins in his body on the tree, so that we may die to sins and live to righteousness, by whose wounds you were healed. 25 For you were going astray like sheep, but you have turned back now to the shepherd and guardian of your souls. 1 In the same way, wives, be subject to your own husbands, so that even if some are disobedient to the word, they may be won over without a word by the conduct of their wives, ",1 Peter 2:11-3:1,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-21131-98276/direct-download/tbd20100326.mp3
1 Peter,"1 In the same way, wives, be subject to your own husbands, so that even if some are disobedient to the word, they may be won over without a word by the conduct of their wives, 2 when they see your respectful, pure conduct. 3 Let your adornment not be the external kind, braiding hair and putting on gold jewelry or putting on fine clothing, 4 but the hidden person of the heart, with the imperishable quality of a gentle and quiet spirit, which is highly valuable in the sight of God. 5 For in the same way formerly the holy women also, who hoped in God, used to adorn themselves by being subject to their own husbands, 6 like Sarah obeyed Abraham, calling him lord, whose children you have become when you do good and are not frightened with respect to any terror. 7 Husbands, in the same way live with your wives knowledgeably, as with the weaker female vessel, showing them honor as fellow heirs also of the grace of life, so that your prayers will not be hindered. 8 And finally, all of you be harmonious, sympathetic, showing mutual affection, compassionate, humble, 9 not repaying evil for evil or insult for insult, but on the other hand blessing others, because for this reason you were called, so that you could inherit a blessing. ",1 Peter 3:1-9,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-31-9-98277/direct-download/tbd20100329.mp3
1 Peter,"8 And finally, all of you be harmonious, sympathetic, showing mutual affection, compassionate, humble, 9 not repaying evil for evil or insult for insult, but on the other hand blessing others, because for this reason you were called, so that you could inherit a blessing. 10 For “The one who wants to love life and see good days must keep his tongue from evil and his lips must not speak deceit. 11 And he must turn away from evil and do good; he must seek peace and pursue it. 12 For the eyes of the Lord are on the righteous, and his ears are open to their prayer. But the face of the Lord is against those who do evil. 13 And who is the one who will harm you if you are a zealous adherent for what is good? 14 But even if you might suffer for the sake of righteousness, you are blessed. And do not be afraid of their intimidation or be disturbed, 15 but set Christ apart as Lord in your hearts, always ready to make a defense to anyone who asks you for an accounting concerning the hope that is in you. 16 But do so with courtesy and respect, having a good conscience, so that in the things in which you are slandered, the ones who malign your good conduct in Christ may be put to shame. 17 For it is better to suffer for doing good, if God wills it, than for doing evil. 18 For Christ also suffered once for sins, the just for the unjust, in order that he could bring you to God, being put to death in the flesh, but made alive in the spirit, 19 in which also he went and proclaimed to the spirits in prison, 20 who were formerly disobedient, when the patience of God waited in the days of Noah, while an ark was being constructed, in which a few—that is, eight souls—were rescued through water. 21 And also, corresponding to this, baptism now saves you, not the removal of dirt from the flesh, but an appeal to God for a good conscience through the resurrection of Jesus Christ, 22 who is at the right hand of God, having gone into heaven, with angels and authorities and powers having been subjected to him. ",1 Peter 3:8-22,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-38-22-98278/direct-download/tbd20100330.mp3
1 Peter,"1 Therefore, because Christ suffered in the flesh, you also equip yourselves with the same way of thinking, because the one who has suffered in the flesh has ceased from sin, 2 in order to live the remaining time in the flesh no longer for human desires, but for the will of God. 3 For the time that has passed was sufficient to do what the Gentiles desire to do, having lived in licentiousness, evil desires, drunkenness, carousing, drinking parties, and wanton idolatries, 4 with respect to which they are surprised when you do not run with them into the same flood of dissipation, and so they revile you. ",1 Peter 4:1-4,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-41-4-98279/direct-download/tbd20100331.mp3
1 Peter,"1 Therefore, because Christ suffered in the flesh, you also equip yourselves with the same way of thinking, because the one who has suffered in the flesh has ceased from sin, 2 in order to live the remaining time in the flesh no longer for human desires, but for the will of God. 3 For the time that has passed was sufficient to do what the Gentiles desire to do, having lived in licentiousness, evil desires, drunkenness, carousing, drinking parties, and wanton idolatries, 4 with respect to which they are surprised when you do not run with them into the same flood of dissipation, and so they revile you. 5 They will give an account to the one who is ready to judge the living and the dead. 6 Because for this reason also the gospel was preached to those who are dead, so that they were judged by human standards in the flesh, but they may live in the spirit by God’s standards. 7 Now the end of all things draws near. Therefore be self-controlled and sober-minded for your prayers. 8 Above all, keep your love for one another constant, because love covers a large number of sins. 9 Be hospitable to one another without complaining. 10 Just as each one has received a gift, use it for serving one another, as good stewards of the varied grace of God. 11 If anyone speaks, let it be as the oracles of God; if anyone serves, let it be as by the strength that God provides, so that in all things God will be glorified through Jesus Christ, to whom is the glory and the power forever and ever. Amen. 12 Dear friends, do not be surprised at the fiery ordeal among you, when it takes place to test you, as if something strange were happening to you. ",1 Peter 4:1-12,http://www.oneplace.com/ministries/thru-the-bible-with-j-vernon-mcgee/listen/1-peter-41-12-98280/direct-download/tbd20100401.mp3
